content	username
['coldplay', 'mo', 'konser', 'messi', 'mo', 'indo', 'chelsea', 'coba', 'eti', 'kontol']	utdtrollid
['e', 'wes', 'ae', 'coldplay', 'november']	Lilikelik
[]	BrandZe1
['konsepnya', 'war', 'tiket', 'rame', 'bp', 'fansnya', 'coldplay', 'fansnya', 'kesimpulannya', 'tetep', 'war', 'tiket', 'pasrah']	Saurongasm
['msh', 'worth', 'buy', 'war', 'suka', 'coldplay', 'tau', 'fix']	jouwmeisje_
['mikir', 'relain', 'tiket', 'susah', 'ntu', 'coldplay', 'ntar']	reghinaulia
['ktp']	guiltgy
['baca', 'team', 'coldplay', 'uruskan', 'takan', 'billies', 'eilish', 'coldplay', 'standard']	rusyaidiman
['mikir', 'bisa2nya', 'nonton', 'coldplay', 'jaman', 'ae', 'hahahaha', 'foya', 'foya', 'passion']	_aaayash
['coldplay', 'nder', 'bokap']	maxmotostappen
['coldplay', 'rame', 'isinya', 'coldplay', 'semuaaa', 'buset']	zbeomi
['pasar', 'coldplay', 'luas', 'asia']	liikehooman
['menyukai', 'albumalbum', 'coldplay', 'dicap', 'masmas']	kun6manuk
['kena', 'botol', 'je', 'ze', 'hahahahahhahahaha']	mainsejuk
['info', 'tiket', 'coldplay', 'cat', 'warna', 'hitam']	dispersionez
['konsert', 'kpop', 'malaysia', 'konsert', 'cancel', 'puas', 'hati', 'omputeh', 'camtu', 'coldplay', 'risau', 'risau', 'benda', 'cam', 'penjualan', 'dan2', 'da', 'abih', 'resell', 'je']	iamjoelee
['btw', 'tau', 'akun', 'fanbase', 'bp', 'foto', 'konser', 'coldplay', 'konser', 'idolnya', 'pdhl', 'foto', 'stadium', 'coldplay']	yaallahwinpls
['coldplay', 'war']	jnmoan
['betull', 'prioritas', 'lbh', 'berduit']	GRhs292374
['allah', 'nonton', 'festival', 'deh', 'ikhlas']	vienz69
['pujaan', 'hati', 'pls']	ZeSpoooky
['pakai', 'stadion', 'harapan', 'aceh', 'nonton', 'coldplay']	skinnytampan
['nyinyir', 'konser', 'keributan', 'sosmed', 'artis', 'coldplay', 'fomo']	lahiyakutus
['festival', 'lahhh', 'nonton', 'coldplay']	Dragniell17
['coldplay', 'cat', 'cat', 'sn']	enhydralutrisea
['coldplay', 'lintas']	daorkest
['biar', 'coldplay']	katanyaptus
['cuti', 'diterima', 'kirakira', 'nonton', 'coldplay']	cherlxxxx_
['asiknonton', 'konser', 'coldplay', 'holiday', 'fun']	songfosong14
['bismillah', 'dapet', 'tiket', 'konser', 'coldplay']	teurejomeikoo
['coldplay', 'deh', 'even', 'papa', 'konser', 'nonton']	zalisvana
['jajalo', 'bis', 'iki', 'ekselen', 'transport', 'make', 'ur', 'heart', 'pap', 'cepap', 'cepap', 'explosive', 'wancine', 'muleh', 'kerjo']	dj0k_
['coldplay', 'tour', 'jakarta']	broth_hands
['nonton', 'kuliah', 'coldplay']	cocounots
['promotor', 'sadar', 'peminat', 'coldplay', 'dikit', 'bp', 'berani', 'ambil']	udelnyajennie
['c', 'dipakai', 'coldplay', 'pindah2']	nrmtsri
['hah', 'coldplay', 'maybe', 'anjir', 'woy', 'coldplay']	soursweetgummy
['kemaren', 'rame', 'nonton', 'rame', 'coldplay', 'kedepan', 'mampir', 'indo', 'huhu']	thisisamelle
['yaelah', 'coldplay', 'fomo', 'bp', 'fomo', 'bp', 'kpop', 'universal']	gitriv
['beli', 'tiket', 'email', 'pribadi', 'payment', 'debit']	1youngggg
['yaaa', 'junijuli', 'sold', 'coldplay', 'indo', 'sxvdhdi']	euphorikaa
['coldplay', 'bp']	freakyanonim
['far', 'concert', 'coldplay', 'sendu', 'mcm', 'billie', 'eilish', 'depa', 'set', 'certain', 'requirements', 'kena']	beetersweet
['halo', 'buka', 'jastip', 'coldplay', 'fee', 'diurus', 'sampe', 'minat', 'tany', 'dm', 'thankss']	che_chelarr
['coldplay', 'fomo', 'coldplay', 'dr', 'fomo']	pcrseoyeon
['kesempatan', 'coldplay', 'indonesia', 'kyknya', 'nonton', 'berbekal', 'viva', 'vida']	Mommyshark1717
['swifties', 'coldplay', 'tbl', 'taylor', 'swift', 'konser', 'indo', 'ntar', 'cuti', 'uwe', 'abis', 'nonton', 'konser']	swegogilover
['coldplay', 'fandom']	jjkmcmxcvii
['njayy', 'jawabannya', 'coldplay', 'duluan', 'bp']	cho0kobob
['daddy', 'hmu', 'beliin', 'temenku', 'tiket', 'coldplay']	restrictedduh
['promotor', 'sadar', 'peminat', 'coldplay', 'dikit', 'bp', 'berani', 'ambil']	udelnyajennie
['coldplay', 'nder', 'beda', 'pasarnya', 'coldplay', 'band', 'terkenal', 'pasarnya', 'luas', 'cuman', 'indo', 'war']	BuatAlayAja
['yaudah', 'coldplay', 'vs', 'timnas', 'biar']	shayyll2
['kt', 'temenku', 'even', 'coldplay', 'fan', 'still', 'coldplay', 'fan', 'krn', 'coldplay', 'apal', 'allah', 'nonton', 'miskin']	sodaberry118
['cat', 'jauhya', 'yah', 'keliatan', 'artisnya']	Junjunkyiut
['liat', 'kejutan', 'juta', 'indonesia', 'baca', 'coldplay', 'indonesia', 'bener']	thebuzzzsixties
['coldplay', 'nder', 'bantu', 'bantu', 'doa']	eiyooy
[]	randumtiingz
['open', 'jastip', 'tiket', 'coldplay', 'music', 'spheres', 'jakarta', 'november', 'stadium', 'fee', 'start', 'bookslot', 'tiket', 'bca', 'presale', 'amp', 'public', 'trusted', 'diurus', 'sampe', 'tiket', 'limited', 'slot']	randumtiingz
['haha', 'laa', 'hann', 'coldplay', 'so7', 'onzzz', 'haha']	ichbinSyafiq
['bubar', 'sukses', 'pls']	txtfiruu
['parents', 'concert', 'coldplay', 'takde', 'risau', 'kiddocare', 'carer', 'rumahhotel', 'malam', 'even', 'stay', 'worries', 'enjoy', 'time', 'concert']	kiddocaremy
['muse', 'laa', 'coldplay', 'juai', 'tiket']	syifashoib
['hai', 'direkom', 'mohon', 'maaf', 'buka', 'coldplay', 'huhu', 'jodoh', 'another']	jastipcihuy_
['coldplay', 'fyp', 'rif', 'harap', 'fyp', 'mimie']	rfadlin_
['coldplay', 'nyerah', 'nder', 'war']	inikambeng
['hi', 'cari', 'jastip', 'coldplay', 'slot', 'hihi', 'info', 'testi', 'feel', 'free']	tyongie07
['hai', 'open', 'jastip', 'coldplay', 'jakarta', 'jastip', 'jastip', 'eonni11', 'coldplayindonesia']	jastipeonni11
['nonton', 'coldplay']	Wisnustr
['penipuan', 'coldplay', 'band', 'kim', 'un']	fadoank
['anjirrr', 'coldplay', 'pindah', 'benua']	ayafluvc
['coldplay', 'penolakan']	Limbahjenuh
['fixx']	didisatriawan
['ajalah']	raketnyamuq
['coldplay', 'rebutan', 'sefandom', 'lintas', 'lintas', 'profesi', 'lintas', 'hobi', 'lintas', 'fandom']	catfurry____
[]	jkpopstarzz
['coldplay', 'sekutu', 'komuniti', 'kerjayanya', 'chris', 'martin', 'bendera', 'konsert', 'coldplay', 'pertunjukan', 'half', 'time', 'super', 'bowlnya', 'dinamakan', 'salah', 'momen', 'terbesar', 'advocate']	nasr_al_farabi
['deh', 'pasrah', 'war', 'tiket', 'bp', 'susah', 'nnti', 'coldplay', 'nonton', 'dri', 'bp', 'sendernya', 'pasrah', 'war', 'deh', 'ko', 'salty']	ianadelr3y
['aldi', 'taher', 'cover', 'coldplay', 'judulnya', 'fix']	infofadlan
['amanda', 'nonton', 'coldplay', 'ah', 'males', 'samaan', 'yodah', 'tidur', 'hahahaha']	dikanchut
['bawa', 'coldplay', 'indo', 'lany', 'kemarin', 'rapi', 'lancar', 'mention', 'air', 'mineral', 'wajar']	deanvi
['coldplay', 'kpopers', 'nonton', 'bp', 'kpopers']	yongjoon_03
['keep', 'yhh', 'tpi', 'coldplay']	bgstkyt
['bp', 'tau', 'bp', 'cewek2', 'muda', 'alay', 'maniac', 'coldplay', 'uzur', 'kebutuhan', 'hidup', 'drpd', 'beli', 'tiket']	robbisantiaji
['murahan', 'coldplay', 'nominal', 'venue', 'coldplay']	kingnyamjoon
['coldplay', 'cosplay']	notaniceboy
['thalia', 'bawa', 'maa', 'coldplay', 'suruh', 'ticer', 'buka', 'taska', 'haha']	itsAkimm
['apal', 'coldplay', 'surat', 'cinta', 'setarla']	_leonSR_
['tiket', 'coldplay', 'away', 'surabaya', 'standup', 'tour', 'yaallah', 'wkw']	nadiaallydrus
['tips', 'biar', 'dapet', 'tiket', 'coldplay', 'jakarta', 'siapkan', 'hp', 'laptop', 'pastikan', 'sinyal', 'lancar', 'war', 'tiket', 'cari', 'jastip', 'tiket', 'konser', 'truested', 'jastip', 'tiket', 'konser', 'testijastipeonni11', 'eonni11', 'coldplayindonesia']	jastipeonni11
['blum', 'lunas', 'update', 'story', 'bismillah', 'coldplay']	Fikrindrawan
['simulasi', 'head', 'head', 'tertutup', 'prabowo', 'subianto', 'berdasarkan', 'hasil', 'survei', 'smrc', 'masterchef', 'coldplayjakarta', 'coldplay', 'real', 'madrid', 'manchester', 'city']	TitaniaAyuKinan
['murah', 'kelas', 'coldplay', 'jamin', 'kesini']	JadineGood
['coldplay', 'minimal', 'bts', 'nderrrr']	yaallahwinpls
['min', 'tiket', 'coldplay', 'foto', 'baliho']	bodiedmyself
['coldplay', 'coldplay', 'konser', 'iklanin', 'jkt', 'fansnya', 'fomo', 'konser', 'jkt', 'sejujurnya', 'nyerah', 'mo', 'war']	floowlsy
['dpt', 'beli', 'rezeki', 'coldplay', 'tertulis']	aisyahhh_j
['allah', 'mudah²', 'dikasih', 'umur', 'rezky', 'aamiin']	kanglocoo
['fokus', 'kerja', 'duit', 'nonton', 'coldplay']	skkngwr_
['open', 'jastip', 'coldplay', 'full', 'payment', 'spaylater', 'pelunasan', 'dicicil', 'maksimal', 'sampe', 'mei', 'dapet', 'tiket', 'refund', 'full', 'isi', 'jastip']	galaufortoday
['setuju', 'konser', 'bp', 'nunjukin', 'konser', 'indo', 'internasional', 'pasar', 'konser', 'aman', 'sampe', 'seat', 'promotor', 'coldplay', 'bljr', 'bp']	0xLexa
['jual', 'ticket', 'coldplay']	budhee19cm
['bantuin', 'beli', 'tiket', 'coldplay', 'pm']	xxxwynnee
['anjirlah', 'kerja', 'keras', 'biar', 'nonton', 'coldplay']	SUNATEKSIP
['temen', 'minjem', 'duit', 'tiket', 'coldplay', 'kontol']	mflhprtm
['duit', 'sihh', 'tiket', 'sedepp']	hadieanwar_
['coldplay', 'penikmat', 'tau', 'coldplay']	ddnaaya
['coldplay', 'fans', 'casual', 'listenernya', 'umurnya', 'dewasa', 'berduit', 'war']	tavernierbluex
['nonton', 'coldplay', 'nikah', 'sehabis', 'coldplay']	kulitmekdiii
['coldplay', 'berdoa', 'nder', 'war', 'tiketnya', 'bloodwar', 'sampe', 'wkkwkwkwkkw', 'trauma']	ramenenak
['coldplay', 'deh', 'prtama', 'kesini', 'blm', 'suka']	stillwith_jjk1
['cari', 'pinjol', 'bayar', 'daun']	thirstythir
['pswat', 'jutaan', 'coy', 'pdhl', 'sbelumny', 'msh', 'beredar', 'isu', 'ae', 'coldplay', 'maen']	hana_riani
['min', 'joki', 'coldplay']	Windydrew
['sender', 'coldplay', 'rame', 'dr', 'bp', 'pasrah', 'dpt', 'tiket', 'sensi', 'fans']	bukanmec1n
['yaaa', 'bunn']	nazwsyfn
['menurutku', 'bkl', 'coldplay', 'fans', 'indo', 'lbh', 'lbh', 'bp']	universecutty
['coldplay', 'anjir', 'kpopers', 'akui', 'coldplay', 'pecah', 'jam']	yaallahwinpls
['nonton', 'coldplay']	Mommyshark1717
['coldplay', 'sett', 'beda', 'nderr', 'vertikal']	dbeaniebear
['hotel', 'senayan', 'diburu', 'coldplay', 'id']	BusinesupdateID
['coldplay', 'best', 'live', 'performer', 'acdc', 'river', 'plate', 'separoh', 'hype', 'coldplay']	h0lycrappp
['wts', 'tiket', 'coldplay', 'xyz', 'kelebihan', 'beli', 'kemarin']	sedepenak
['coldplay', 'kpop']	manusiawarbyasa
['hnya', 'tulus', 'mendapatinya']	shoyohinaata
['coldplay', 'kesini', 'doi', 'meluas', 'cmiiw']	itsaysyaa
['ud', 'nonton', 'berempat']	happyikhsan
['coldplay', 'manusia', 'manusia']	kaprihijauuu
['coldplay', 'bp', 'kemaren', 'kebanyakan', 'fomo']	gasuuka
['belanja']	HZazlan
['coldplay', 'terkenal2', 'cat']	JR_Cyrillus
['salam']	nazrinruhen
['coldplay', 'coldplay', 'band', 'dr', 'member', 'bp', 'oek2', 'coldplay', 'nonton', 'nder']	aryuno_
['coldplay', 'keknya']	Sleep_overRJ
['nonton']	cordamanda
['coldplay', 'laahh', 'band', 'tua', 'peminatnya', 'dri', 'tua', 'sampe', 'muda']	Lopez13joonie
['sekelas', 'coldplay', 'tiket', 'mayan', 'murah', 'mikirin', 'transport']	pecandu_kwetiau
['messi', 'deh', 'coldplay', 'calo']	yellowissacool
['nder', 'coldplay', 'umur', 'luas']	RedV157
['coldplay', 'suka']	neodoyies
['coldplay', 'da']	ciazzh
['cuti', 'nonton', 'coldplay']	dmsar141
['coldplay', 'hahahha', 'muda', 'tua', 'menikmati', 'konser', 'nonton', 'fomo', 'blm', 'bener2', 'war', 'tiket', 'terpanas']	cherrienaice
['bawa', 'fer']	shiru_ka21
['openere', 'ndx', 'kubayar']	faisaladitiam
['fans', 'bp', 'nonton', 'konsernya', 'coldplay', 'jiwa', 'nonton', 'pokonya']	abtchhasnoname
['ampe', 'baca', 'cw', 'kpop', 'fotonya', 'coldplay']	cuteszhao
['berjodoh', 'one', 'lifetime', 'wishes', 'watch', 'performance', 'live', 'tiket', 'umur']	lelywashere
['butuh', 'dana', 'cepat']	aardilles
['pol']	stickyshed
['coldplay', 'lahh', 'cuyy', 'indo']	alyaakthv
['coldplay']	deenalovemuse
['coldplay']	drakamerun_
['coldplay', 'presale', 'buka', 'je', 'sale', 'public']	milaaaaaah__
['menfess', 'bp', 'fandom', 'kpop', 'salty', 'konser', 'bp', 'kemarin', 'pdhl', 'hype', 'konser', 'coldplay', 'indo']	0xLexa
['info', 'pejabatnya', 'butuh', 'tiket', 'coldplay', 'vip']	ayanggayang
['s2', 'dikejar', 'coldplay', 'indo', 'pilih']	fauzisetiaw
['pasrah', 'nder', 'fans', 'kpop', 'suka', 'coldplay', 'coldplay']	Oktaviainiokta
['duchh', 'coldplay', 'donks', 'yuuks']	karinahelma
['coldplay', 'sihh', 'coldplay', 'first', 'time', 'coldplay', 'indo', 'coldplay', 'kesini']	yoongiclaw
['apaaa', 'update', 'story', 'coldplay', 'sedeket', 'kesempatanku', 'nonton']	sthana0606
['disiapin', 'coldplay', 'ajadeh']	paanipan11
['biar', 'beli', 'coldplay', 'messi']	sptnfzn_
['coldplay']	prominasusu
['fomo', 'tau', 'duitnya', 'dikemanain', 'takut', 'dapet', 'hype', 'konten', 'coldplay']	_DiazaOA
['coldplay', 'andaikan', 'masi', 'jkt', 'nonton']	aleatoirecutie
['akadnya', 'nonton', 'coldplay']	kepinsmitty
['tuhann']	andr3enya
['allah', 'kerja', 'allah', 'kesempaatan', 'seumur', 'hidup', 'allah']	syyhll
['haha', 'coldplay', 'malaysiaa']	IzzahTajari
['coldplay']	softkisstzuyou
['floornya', 'festival', 'coldplay', 'bebas']	folklorhe
[]	himinhere
['asliii', 'ieu', 'duit', 'euy', 'masalahna', 'haha']	Aldoaria
['cat', 'ikhlas', 'ram', 'coldplay', 'woy']	nychotin
['konsernya', 'nov', 'mei']	_pangsitrebus
['coldplay']	wepe20_
['coldplay', 'sekolahnya', 'sopa']	jknduttt
['haritu', 'laptop', 'phone', 'sebelah', 'wifi', 'ye', 'still', 'laju', 'war', 'ticket', 'days', 'concert', 'still', 'day', 'concert', 'coldplay', 'hu']	AizaFarhanim
['dicari', 'indo', 'war', 'tiketnya', 'deh', 'musicofthespheresworldtour', 'motswt', 'coldplayjakarta', 'coldplayindonesia']	minyaktelone
['coldplay', 'jad', 'kpop', 'pites', 'nder']	JoshuaPrik
['hope', 'mcm', 'ikan', 'bilis', 'ye', 'coldplay', 'coldplaymalaysia']	dnglzra
['abel', 'beneran', 'kesini', 'niee', 'rame', 'bahas', 'war', 'tiket', 'coldplay']	lvndsz
['coldplay', 'sii', 'temen', 'temen', 'kpopers', 'temen', 'temen', 'rl', 'nonton', 'coldplay']	bluebuniters
['coldplay', 'indo', 'ce', 'miss', 'show']	ImV_Kay
['tiket', 'coldplay', 'tahunku', 'november']	Wikatokkiy_
['coldplayyy', 'lahhh', 'konser', 'seasia', 'stop', 'dr', 'fans', 'asia', 'nonton', 'coldplay', 'tau']	goldierosiey
['tau', 'suka', 'sambel']	EstiMumpuni1
['wismsbasjsjs', 'abis', 'jodoh', 'dapet', 'amin']	picikangjeruk
['coldplay', 'indo']	yanuarsyahp_10
['rm60', 'je', 'jam', 'concert', 'coldplay']	kiddocaremy
['nonton', 'coldplay', 'fomo', 'bandnya', 'fomo', 'nonton', 'bandartist', 'terkenal']	polisibaikmp3
['manila']	SViTkraM
['asia', 'konsernya', 'jam', 'brp', 'yah']	Puspita08576702
['umr', 'jepara', 'wanilah', 'nonton', 'coldplay']	crookedyoung30
['apple', 'apple', 'coldplay', 'namanya', 'play', 'radio', 'tau']	Yoraci1
['ayoo', 'nonton', 'coldplay', 'tiketnya', 'beliin', 'duit']	kepinsmitty
['rame', 'nonton', 'coldplay']	si_incess
['coldplay', 'jawabannya', 'band', 'fans', 'pqs', 'smp', 'makin2', 'warnya']	luminescence412
['coldplay']	iniuna_
['coldplay', 'nderrr', 'ajaa', 'war', 'tiketnya']	sleepingzeuss
['coldplay', 'tau', 'sd', 'suka', 'era', 'sosmed', 'terkenal', 'era', 'sosmed', 'keren', 'reputasi', 'benar2']	heyoulovess
['bismillah', 'dpt', 'tiket', 'coldplay']	Yukiza__
['demo', 'want', 'tau', 'ditambah', 'kota2', 'warnya', 'jerman', 'kota', 'kota', 'sold', 'indonesia']	terserarah
['coldplay', 'bokap', 'nonton']	bijikeramat
['mikirin', 'ntr', 'coldplay', 'konsernya']	marettahoetama
['coldplay', 'sie', 'kesini', 'kesempatan', 'nonton', 'nder', 'fans']	love_meanie_
['hati', 'bantu', 'informasikan', 'terkait', 'informasi', 'penjualan', 'tiket', 'konser', 'coldplay', 'mei', 'bca', 'presale', 'mei', 'public', 'sale']	HaloBCA
['pikir']	KKrisnanda
['mean', 'coldplay']	bawgas
['coldplay', 'minat', 'fun']	_shxxlife
['coldplay', 'konser', 'indo', 'laku', 'bp']	baksochi
['murah', 'seukuran', 'coldplay', 'exclude']	furdeline
['keith', 'pensiun', 'indonesia']	afikris
['sekloahin', 'motor']	goodwin1301
['hobi', 'utama', 'kpop', 'wtf', 'kpop', 'bedanya', 'suka', 'jpop', 'ipop', 'western', 'bedanya', 'suka', 'crushnya', 'hobi', 'nonton', 'drakor', 'bedanya', 'suka', 'nonton', 'film', 'barat']	unrealnavi
['hahahahah']	yoonogiri
['coldplay', 'announce', 'indo', 'ateez', 'belom', 'fellowship', 'ina', 'ateezwantedinina']	clxirejoan
['tau', 'rumornya', 'santer', 'beredar', 'berita', 'sblm', 'coldplay', 'sh', 'nonton', 'section', 'rencana']	im_risty
['bet', 'coldplay', 'daritadi']	RevoNugroho
[]	cipaaaci
['coldplay', 'lajennn', 'dri', 'mna']	scoupsex
['eh', 'tiket', 'mindep', 'liat', 'sisanya', 'deh', 'duitku']	picikangjeruk
['menruut', 'coldplay', 'make', 'full', 'stadium', 'bp', 'cat', 'coldplay', 'bener']	enhydralutrisea
['coldplay', 'laaahh', 'ajaaa']	oikawaiy
['nder', 'banyakan', 'bp', 'konser', 'kemarin', 'fomo', 'nonton', 'banyakan', 'coldplay', 'konsernya', 'indo', 'musiknya']	keradankacamata
['coldplay', 'kebeli']	jokitugaspw
['coldplay', 'kursi', 'item']	bukanLvl2
['coldplay', 'kpop', 'darimananya', 'woi']	itseaxn
['ti', 'ayeuna', 'insya', 'allah', 'hareup', 'hade', 'didoaan', 'wae']	willinowati
['coldplay', 'bahas', 'alien', 'nomer', 'coldplay']	12cnoren
['coldplay', 'member', 'bp', 'lahir', 'coldplay', 'debut']	slverink
['coldplay', 'menurutku']	miranurhasmira
['cat', 'viewnya', 'blm', 'tau', 'sedapetnya', 'ajaa', 'krn', 'nikmatin', 'euforianya', 'ambil', 'manaa']	yoonogiri
['bawa2', 'bp', 'hype', 'coldplay', 'hadeh', 'fandom', 'menfess']	0xLexa
[]	gnstati
['dm']	onyouralll
['coldplay']	beautikayo
['sihii']	iye_inaja
['halo', 'admin', 'tiket', 'konser', 'coldplay', 'jakarta', 'khusus', 'presale', 'bca', 'ketentuannya', 'aksesnya', 'thanks']	anshofia
['nonton', 'coldplay', 'teh']	zafiranayla_
['band', 'cas', 'coldplay', 'istilah', 'band']	sukoshi22dame
['dato', 'seri', 'pastikan', 'konsert', 'artis', 'berprestij', 'rakyat', 'malaysia', 'peminat', 'coldplay', 'setuju', 'rt', 'sikit', 'cc']	ahmadnaeem
['fans', 'fans', 'bp', 'bawa2', 'bp', 'coldplay']	0xLexa
['tau']	djacken_
['ayoo', 'coldplay']	aingAhdi
['kpop', 'kpop', 'bapakmu', 'coldplay', 'kpop']	VULG4RR
['since', 'pmx', 'qt', 'mohon', 'fully', 'utiliselah', 'stadium', 'konsertkonsert', 'first', 'time', 'tau', 'coldplay', 'malaysia']	tiredoldie
['eh', 'weh', 'jom', 'coldplay', 'weh', 'alwajibun']	bellalalaland
['kemaren', 'coldplay', 'cat']	enhydralutrisea
['sorry', 'tetep', 'coldplay', 'indo', 'bandnya']	Frostbitezzz__
['coldplay', 'mh', 'kpop', 'nder']	_starssbiee
['coldplay', 'keknya', 'tau', 'bbrp']	faraa_aaa
['halo', 'info', 'terkait', 'konser', 'coldplay', 'diakses']	Habiwanazar
['maap', 'excited', 'coldplay', 'drpd', 'justin', 'kmrn', 'krn', 'sdh', 'terlanjur', 'kecewa', 'krn', 'batal', 'ttp', 'u']	AiraGHW
['fans', 'bola', 'nonton', 'coldplay']	tickolatianto
['diatas', 'vip', 'biar', 'coldplay', 'konser', 'dirumah']	nciNINGIE
['ambil']	picikangjeruk
['coldplay', 'bola']	kevinaddict_
['coldplay']	unstablemanfr
['floor', 'plannya', 'coldplay', 'ambil', 'cat', 'cat', 'berduit', 'aamiin', 'floor']	goldenrushie
['coldplay', 'deh', 'peminatnya', 'mantap', 'war', 'tiketnya']	bapaocimol
['coldplay', 'lahhh', 'coldplay', 'fansnya', 'massa', 'suka', 'jaman', 'sampe', 'fomo2']	septimberrr
['caaa', 'takut', 'reply', 'bule', 'bulebulepotan']	pusindira
['nonton', 'tmn', 'kuliah', 'ikuuut']	yoonogiri
['mantap']	MeS_Soul
['info', 'babi', 'sewa']	yupiiiyyy
['bantuin', 'temen', 'w', 'nonton', 'coldplay']	_honeyaloevera
['dilunasi', 'nonton', 'coldplay', 'nyesel', 'mati']	tawakkaI
['banyakan', 'coldplay']	marklycm
['bantu', 'nyebarin', 'liat', 'nonton', 'san', 'nonton', 'coldplay']	Muibsu
['beda', 'pasaran', 'menurutku', 'banyakan', 'coldplay', 'jelas2']	plumeriacae
['coldplay', 'lahhh', 'coldplay', 'meluas', 'bp', 'indo', 'peminatnya', 'ramenya', 'coldplay']	clxirejoan
['ss']	dump0st
['piee', 'iki', 'brooo']	rickosaputraa_
['open', 'jastip', 'coldplay', 'music', 'spheres', 'jakarta', 'bookslot', 'fee', 'refund', 'dp', 'bookslotl', 'tiket', 'khusus']	gapurakabupaten
['kmu', 'nnton', 'coldplay']	weaupon
['sikaaat']	sleekplane
['konsernya', 'tetep', 'worth', 'tonton', 'hee']	Savictama
['pasallll', 'coldplay', 'minit', 'habis', 'tiket', 'hmmmm', 'kena']	qlrzrs
['coldplay', 'kpop', 'btw', 'knp', 'txt', 'nnti']	wtnbexrutoo
['jam', 'beda', 'shay', 'fans', 'kpop', 'rata2', 'fans', 'coldplay', 'skip', 'seoul', 'thailand', 'tour', 'asia']	chipmyeon
['sender', 'kebiasaan', 'liat', 'coldplay', 'bts']	jinrichguy
['coldplay', 'kpop', 'njir']	worwhandseokjin
['november', 'konser']	nasi_kuda
['konser', 'coldplay', 'jakarta', 'november', 'penjualan', 'tiket', 'mei']	tribunambonnews
['please', 'nonton', 'sd', 'sampe', 'hafal']	dumptrxxsh
['bubeks', 'coldplay', 'jkt']	harukimidays
['setakat', 'jela', 'konsert', 'kt', 'zepp', 'sure', 'mna', 'best', 'rsanya', 'klau', 'konsert', 'coldplay', 'smua', 'seat', 'best', 'tpi', 'konsert', 'mybe', 'floor', 'ticket', 'konfem', 'beribu']	dreamspacemyg
['coldplay', 'dapet']	MypurpleUniv
['duit', 'dicari', 'coldplay']	brrapbrrap
['eh', 'taunya', 'tiket', 'coldplay', 'xixixi']	ai2fine
['dapet', 'tiket', 'dapet', 'cuti', 'bikin', 'story', 'wts', 'tiket', 'coldplay', 'alasan', 'dijual', 'dape', 'acc', 'cuti']	sivatlth
['coldplay', 'kemanamana', 'atuh', 'siapsiap', 'war', 'fandom']	icemozsi
['mo', 'nonton', 'coldplay']	gagituraiii
['tuhan', 'nnti', 'nonton', 'coldplay']	madebyzeeHEHE
['coldplay', 'krena', 'dri', 'usia']	sonhorus777
['duit', 'dicari', 'kesempatan', 'nonton', 'coldplay']	onyourmooon
['liat', 'dr', 'coldplay', 'beda', 'kyknya']	twosideone
['mesin', 'tiket', 'coldplay']	agungnurcahya93
['cat', 'coldplay', 'cat']	apocapleasc
['coldplay']	justlikeaegi99
['coldplay', 'hd', 'anjir', 'susah', 'war', 'tiketnya']	addictednajaem
['coldplay', 'liat', 'beli', 'tiket', 'asia', 'indonesia']	ladychoco14
['bener', 'kemarin', 'venuenya', 'beda', 'coldplay']	pritaadew
['coldplay', 'bp', 'kebanyakan', 'manusia', 'fomo', 'kemarin', 'coldplay', 'sebejibun', 'kemarin']	pwejtty
['coldplay']	bukandualipa
['welcome', 'indonesia', 'indonesiawantscoldplay']	IDWantsColdplay
['muda', 'ayo', 'nonton', 'coldplay', 'temen2']	Nwky_
['coldplay', 'beredar', 'tau', 'bener', 'layoutnya']	j_realdouble
['ributnya', 'album', 'coldplay', 'head', 'full', 'dreams', 'bmth', 'sempiternal', 'rilis', 'duluan', 'drpd', 'hfod']	iqvaal
['wajin', 'bawa', 'nontonnya']	ferylubis
['coldplay', 'siih']	lovhjay
['mari']	cchandrra
['coldplay', 'fansnya', 'era', 'coba', 'setia', 'suka', 'ditambah', 'fans', 'kpop', 'banyaklah', 'fans', 'coldplay', 'selera', 'umur']	rumyblue
['coldplay', 'ceritanya']	kooonyoool
['sebadanbadan']	yelysabeth1
