content	username	tweet_published_at	type
@tanyakanrl beda pasaran, menurutku ya banyakan coldplay yg jelas2 udh legend	plumeriacae	2023-05-09 05:30:56+07	replied_to
"@tanyakanrl coldplay lahhh. coldplay itu tuh lebih meluas soalnya dan emang udah lebih dulu dari bp juga. apalagi ini pertama kalinya ke indo, jadi ya pasti peminatnya dan ramenya bakal lebih ke coldplay:"")"	clxirejoan	2023-05-09 05:30:49+07	replied_to
@amndzahru @moonsiveur @ahmadfaauuzan @IDWantsColdplay @coldplay link apa kak? link ss an aku tadi? https://t.co/ppyURSuQ2H	dump0st	2023-05-09 05:30:43+07	replied_to
@IDWantsColdplay @coldplay piee iki brooo	rickosaputraa_	2023-05-09 05:30:43+07	replied_to
"✨️ OPEN JASTIP COLDPLAY MUSIC OF THE SPHERES IN JAKARTA BY @moonyeoreo_inc ✨️ 

bookslot 50k/slot 

💰 Fee 400K
✅️ REFUND 100% JIKA TIDAK DAPAT (kecuali DP bookslotl
✅️ SAMPAI TIKET FISIK
✅️ ADA GRUP KHUSUS https://t.co/a1LR2XDP4I"	gapurakabupaten	2023-05-09 05:30:43+07	tweet
@idextratime kmu nnton coldplay gak	weaupon	2023-05-09 05:30:38+07	replied_to
@arunacpratiwi @IDWantsColdplay @prasetiyoan @coldplay @rose_clrd_boy Sikaaat	sleekplane	2023-05-09 05:30:34+07	tweet
@galihon7 @coldplay Se ngga Tergila-gila nya konsernya tetep worth it untuk di tonton hee	Savictama	2023-05-09 05:30:29+07	replied_to
@nashafahamy itulah pasallll coldplay ni lagilah berapa minit dah habis rasanya (kalau harga tiket tak gila sgt lah) hmmmm kena guna cimb ni fight dari 16hb	qlrzrs	2023-05-09 05:22:20+07	replied_to
"@tanyakanrl coldplay bukan kpop anying
btw iya dah knp pada rabu ya, txt nnti yg agustus hari rabu jg"	wtnbexrutoo	2023-05-09 05:30:23+07	replied_to
@tanyakanrl Dari segi jam terbang  aja udah beda ya shay, yang fans kpop pun juga rata2 fans coldplay. Ya lo bayangin aja ini untuk pertama kali nya cuy😭 bahkan mereka skip seoul,thailand,singapore untuk tour asia mereka	chipmyeon	2023-05-09 05:30:18+07	replied_to
@tanyakanrl Sender nya kebiasaan liat coldplay bareng bts kayanya😭😭	jinrichguy	2023-05-09 05:30:17+07	replied_to
@tanyakanrl Coldplay kpop apaan njir	worwhandseokjin	2023-05-09 05:29:42+07	replied_to
@Bola_Jakarta @Persija_Jkt november gbk dibuat konser @coldplay 😭	nasi_kuda	2023-05-09 05:29:48+07	replied_to
"Konser Coldplay di Jakarta 15 November 2023, Penjualan Tiket Mulai 17 Mei 2023 pukul 10.00 WIB
 
https://t.co/dt3ri0p2Im lewat @tribunambonnews"	tribunambonnews	2023-05-09 05:29:47+07	tweet
"—–· 🫂❤️‍🩹
Please pengen banget nonton @coldplay karena dari SD udh denger lagu² mereka dan sampe sekarang selalu hafal."	dumptrxxsh	2023-05-09 05:29:45+07	tweet
@falla_adinda Bubeks, ini Coldplay Jkt?	harukimidays	2023-05-09 05:29:21+07	replied_to
@tsundereagustd Setakat ni satu jela konsert pernah pegi kt zepp kl tu...tk sure la mna yg best rsanya klau konsert coldplay smua seat best 😂 tpi utk konsert tu mybe floor ticket lah, yg tu konfem beribu hrga 🫠	dreamspacemyg	2023-05-09 05:29:41+07	replied_to
@fallfortaegi Wah kalau Coldplay dapet , tinggal bangtan dong ya🥺	MypurpleUniv	2023-05-09 05:29:41+07	replied_to
@AkeemSharyzal Duit boleh dicari. Coldplay nak dtg sini tahun akan dtg belum tentu lagi.	brrapbrrap	2023-05-09 05:29:37+07	replied_to
@ipaansar Eh taunya gadapet tiket coldplay xixixi	ai2fine	2023-05-09 05:29:31+07	tweet
@hrdbacot pas udh dapet tiket tp ga dapet cuti, lgsng bikin story “wts 1 tiket coldplay, alasan dijual ga dape acc cuti🙏🏻”	sivatlth	2023-05-09 05:29:20+07	replied_to
@tanyakanrl ya Coldplay kemana-mana atuh😭 lu siap-siap aja war nya bukan satu fandom lagi semua kalangan ini mah	icemozsi	2023-05-09 05:29:23+07	replied_to
@cakwemania @S_GraciaJKT48 Ngeri mo nonton Coldplay dia wkwkwkwkwk	gagituraiii	2023-05-09 05:29:21+07	replied_to
@figitiri @westenthu selagi ada kak, setidaknya pas di panggil Tuhan nnti udh nonton ColdPlay	madebyzeeHEHE	2023-05-09 05:29:17+07	replied_to
@tanyakanrl Coldplay , krena dri segala usia kyak nya	sonhorus777	2023-05-09 05:29:10+07	replied_to
"@tiketXid Duit bisa dicari
Kesempatan nonton coldplay belum tentu ada lagi @jellltih @tyarartha @haitikske2_"	onyourmooon	2023-05-09 05:29:09+07	replied_to
@jiminnnina @kulitmekdiii Liat dr gambar stagenya coldplay beda, agak kanan lagi kyknya...	twosideone	2023-05-09 05:29:08+07	replied_to
@Reka_cyril Mesin lu ngelitik pake mau tiket coldplay wkwkwk	agungnurcahya93	2023-05-09 05:29:04+07	replied_to
@nomgoogo kak, cat 1 right blackpink kalo di coldplay cat berapa yaa?	apocapleasc	2023-05-09 05:29:03+07	tweet
@tanyakanrl Coldplay sih..	justlikeaegi99	2023-05-09 05:29:01+07	replied_to
@tanyakanrl coldplay gue yakin ni mereka hd anjir bakal susah war tiketnya🥹	addictednajaem	2023-05-09 05:28:55+07	replied_to
"@tanyakanrl Coldplay
Liat aja saingan beli tiket se Asia. Apalagi pertama kali di Indonesia."	ladychoco14	2023-05-09 05:28:42+07	replied_to
@dngwdyn @Okkanrhsnh iya bener soalnya kemarin betuk venuenya beda sama coldplay sekarang	pritaadew	2023-05-09 05:28:33+07	replied_to
@tanyakanrl Coldplay, bp kebanyakan manusia fomo kemarin. kalo Coldplay ya pasti juga banyak cuma ga sebejibun kemarin	pwejtty	2023-05-09 05:28:26+07	replied_to
Jd gimana bu agenda buat coldplay @henderykw	bukandualipa	2023-05-09 05:28:21+07	retweet
"Welcome to INDONESIA! @coldplay 
#IndonesiaWantsColdplay 🇮🇩 https://t.co/nigyjycC9V"	IDWantsColdplay	2023-05-09 02:04:36+07	tweet
@demaliaputri 2018?! 🫠 kita pernah muda. Ayo nonton coldplay temen2	Nwky_	2023-05-09 05:28:11+07	replied_to
@pararadice iya ka klo yg coldplay yg udh beredar *ga tau bener apa engga* itu layoutnya hampir sama https://t.co/zY8EagaMe1	j_realdouble	2023-05-09 05:28:05+07	tweet
@mharunsafii @G0Y0B0D @idextratime Ini ributnya karna album coldplay A Head Full Of Dreams ngecopy artwork bmth Sempiternal yang rilis 2013 duluan drpd HFOD 2015	iqvaal	2023-05-09 05:28:02+07	replied_to
@shiru_ka14 @coldplay @elnandoBro Katanya wajin bawa pasangan ka nontonnya 😅	ferylubis	2023-05-09 05:27:59+07	tweet
@tanyakanrl coldplay siih	lovhjay	2023-05-09 05:27:51+07	replied_to
@dithachns @coldplay Mari kita ngewarnet lagi.. https://t.co/ntXho8M0Ci	cchandrra	2023-05-09 05:27:48+07	replied_to
@tanyakanrl Coldplay lah Cok. Tu fansnya dari era kapan coba masih banyak setia suka sama mereka. Apalagi ditambah fans dia ada yg ngefans jg sama KPop. Jadi ya makin banyaklah fans Coldplay. Apalagi lagunya selera semua umur	rumyblue	2023-05-09 05:27:41+07	replied_to
@tanyakanrl Bandingin Coldplay sama Blackpink itu gimana ya ceritanya😂	kooonyoool	2023-05-09 05:27:40+07	replied_to
@IDWantsColdplay @coldplay Merinding sebadan-badan😭😆😆	yelysabeth1	2023-05-09 05:27:40+07	replied_to
@tanyakanrl Coldplay lah jelas legend tapi tetep bakal ada yg fomo sih menurutku	vantaekth__	2023-05-09 05:27:33+07	replied_to
@apitt_shfq Tu la tu. Isteri aku yang suka Coldplay. Aku so so je. Tapi nampak gaya macam terpaksa Pergi ni. Hahaha	AshriqShzwn	2023-05-09 05:27:32+07	replied_to
@tanyakanrl Coldplay, soalnya cuma 1 hari jadi warnya lebih susah	archiveofxnim	2023-05-09 05:27:14+07	replied_to
Coldplay Konser di Jakarta, Berikut Ini Playlist Lagu-lagu Coldplay Terdiri dari 48 Lagu @joswito https://t.co/nR5swczh2M #Coldplay #ColdplayInJakarta	gue2mei20257390	2023-05-09 05:27:05+07	tweet
@nanaellisa @n_AzwS @EmmaJongin @annaejobling Hi anna ! Ni nana ajak pi konsert coldplay ! Hahaha..Wehhh..dia ni kan. Mention betul ek 😅lariikk 🏃🏻‍♀️🏃🏻‍♀️	fieyNZ	2023-05-09 05:27:01+07	tweet
@vctrkmng Coldplay hobi kulineran juga jangan lupa bang.	Jodisplis	2023-05-09 04:30:49+07	replied_to
@boomingsoul semua orang fomo coldplay dah emg	lixtlepony	2023-05-09 05:27:00+07	replied_to
@kulitmekdiii nonton coldplay dari story orang adalah jalan ninjaku🙏🥲	zarrabukanjkt48	2023-05-09 05:26:57+07	replied_to
@andihiyat pas nonton westlife bisa gini masa coldplay gabisa lagi😭😭😭	iniiguy	2023-05-09 05:26:34+07	replied_to
@tanyakanrl Coldplay sih kayanya apalagi cuma sehari ya, soalnya dri berbagai macam fans, ini abang² sepupu w aja udh pada ribut 😭	beefrawoon	2023-05-09 05:26:26+07	replied_to
@tanyakanrl Coldplay lah...gak ush ditanya lg	indrijuenaya	2023-05-09 05:26:26+07	replied_to
"Btw, tgl 16 november aku ulangtahun, tgl 15 novembernya konser coldplay
Kalo ada yg mau ngasih tiket nonton konser coldplay sebagai early birthday gift juga gpp hehe @coldplay"	RobiYanuSugara	2023-05-09 05:26:19+07	tweet
@yoacn Atw ak ksh thr ak ke km, km bayarin tiket coldplay ak bgimana?	okkotchuu	2023-05-09 05:26:19+07	replied_to
@tanyakanrl Jelas Coldplay, mana cuman 1 hari 😩	Dipicoooo	2023-05-09 05:26:14+07	replied_to
@kingnyamjoon amminn gapapa yang cat7, huhu coldplay bukan sembarang suka sih, dari sd lagu lagunya suka😭	vantaethreal	2023-05-09 05:26:14+07	replied_to
@kulitmekdiii Based on pengalaman adek gua siapin dana lebih 100% dari harga base tiket+tax karena kemarin adek gua nonton NCT:TDS tiketnya pada di upping sama si yang buka jasa jastipnya. Itu baru NCT:TDS gimana Coldplay yang legend gini masa ga nyari margin gede.	prmnyg_	2023-05-09 05:26:07+07	replied_to
"@kikiauliaucup wts tiket pestapora 3 days pass, ada 3 tiket

harga 620k bersih diurusin sampe jadi gelang

please mau nonton coldplay😭
wts wtb tiket jastip war"	5tripe5	2023-05-09 05:26:01+07	replied_to
@tanyakanrl Coldplay nder, soale bener bener pemersatu semua umat kek kpopers wibu rakyat umum pejabat tukang masak semuanya dah	ikanbulalawa	2023-05-09 05:25:48+07	replied_to
@HaloBCA tolong sampaikan ketentuan war tiket coldplay dengan bca tks	trilestartar	2023-05-09 05:25:46+07	replied_to
@therosescenery tp emang coldplay ada bbrp stage kesebar gt juga skyy	booshushuu	2023-05-09 05:25:45+07	tweet
kenapa on sale nya harus bulan ini sih tolong kasih gue waktu untuk menabung @coldplay 😔🙏🏻	aprlfared	2023-05-09 05:25:44+07	tweet
@KhairulKerr @coldplay 3 lagu je aku tau coldplay ni ish! Organizer sama mcm billie lak tu	baenaja	2023-05-09 05:25:43+07	replied_to
bayangin dis dulu lu nyanyiin viva la vida buat praktikum senbud ntar lu nyanyi langsung sama coldplay -@mbangsyat	adistiiiy	2023-05-09 05:25:39+07	tweet
@commaditya aku tau coldplay pas yellow sama scientist boom aja kak di yt. tp ttep gak bisa beli tiketnya karna kismin	PutraSutrisna_	2023-05-09 05:25:04+07	replied_to
@sukamakansushi @kulitmekdiii Based on pengalaman adek gua siapin dana lebih 100% dari harga base tiket+tax karena kemarin adek gua nonton NCT:TDS tiketnya pada di upping sama si yang buka jasa jastipnya. Itu baru NCT:TDS gimana Coldplay yang legend gini masa ga nyari margin gede.	prmnyg_	2023-05-09 05:25:35+07	replied_to
@dikifahmii @IDWantsColdplay @coldplay 😂😂😂😂😂 ngakak astaghfirullah	AmeliliaFauzia	2023-05-09 05:25:30+07	replied_to
@tanyakanrl Masih nanya lg, ya coldplay lah!	ijulsshi	2023-05-09 05:25:15+07	replied_to
@mandakkoo Bener ra sampe bener2 punya duit bgt buat beli baru nyari huhu mas agus aja masih blm tentu aku bisa nonton atau belum ditambah ini coldplay 😭😭😭	babytaeger	2023-05-09 05:25:15+07	replied_to
@tanyakanrl dah gt coldplay cuma sehari😭	arunikaaxx	2023-05-09 05:25:10+07	replied_to
@tanyakanrl jelas coldplay atuh	eskopisus	2023-05-09 05:25:09+07	replied_to
@insidefolkative Suga ga nnton, skrg coldplay 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 nangis sekebon	vanellos	2023-05-09 05:25:03+07	replied_to
@tanyakanrl Gimana ceritanya itu cw? Coldplay member mungkin dulu alumni hanlim kali	peaterlix	2023-05-09 05:25:00+07	replied_to
@glumbeat hi kak kita open jastip coldplay ya☺️	jastiparfazah	2023-05-09 05:24:51+07	replied_to
@tanyakanrl JELAS BANYAK COLDPLAY😭	arunikaaxx	2023-05-09 05:24:49+07	replied_to
@tanyakanrl coldplay dari umur terbentuknya juga duluan coldplay, terus lagunya kebanyakan di denger sama semua kalangan	0xayv	2023-05-09 05:24:46+07	replied_to
@yemisastra @IDWantsColdplay @coldplay Happy asmara ada gak	DoonRegari	2023-05-09 05:24:24+07	replied_to
@mayliebly hi kak kita open jastip coldplay ya☺️	jastiparfazah	2023-05-09 05:24:37+07	replied_to
@jogmfs ayo siapapun warga jogja cewek yg mau nonton coldplay, ayo bareng🥺 tp bismillah dulu dapet tiketnya🥺	arunikaaxx	2023-05-09 05:24:08+07	replied_to
@handokotjung war tiket Coldplay pas tinggal satu https://t.co/sOgdZpfOOA	_imthemafia	2023-05-09 05:23:50+07	replied_to
@IDWantsColdplay @coldplay Mending umum semua gausa ada bca bca gt, jd kerasa war tiketnya, klo dibeli bca presale semua kan menangis, ada gpp tp kuota gausa banyak2 serebu tiket aja	harmoniceani	2023-05-09 05:22:01+07	replied_to
@tanyakanrl Yaa jelas lahh njir coldplay cok,semua orang dri berbagai fandom kpop pun pasti bnyk yg minat lahh,apalagi mereka tampilnya cuman sehari..makin gila itu war tiket	7Jktoru	2023-05-09 05:23:35+07	replied_to
@bukankayangan Tgk Coldplay ah	pablodeEscoba	2023-05-09 05:23:31+07	replied_to
@LagaCawan coldplay ni lagu dia santai2 je... bkan mcm metalica, slipknot, childrem of bodom... xkan lebai kalut juge...	JamalPakTongko6	2023-05-09 05:23:17+07	replied_to
@marcia_nang @IDWantsColdplay @coldplay Ayok ...kapan lagi? Semoga dapet tiket ya.	naturallybali	2023-05-09 05:23:09+07	replied_to
@ashazwin uwuuuu coldplay team setup sendiri 🫣	NAziatie	2023-05-09 05:23:07+07	replied_to
@vivaciou__s hahaha tapi orang kata organizer je live nation tapi yang setup semua coldplay punya team. but not sure la. harap tak jual tickets harga yahudi &amp; restricted views	thinkaboutwhe	2023-05-09 05:21:35+07	replied_to
"throwback 2017.

edan juga. first jobber gaji cuma 4 juta modal nekat nonton Coldplay. entah gmn caranya duit akomodasi &amp; segala macem kekumpul dah. lebih edan lagi malah masih foya2 lagi di SG walo ada insiden ketinggalan pesawat.

(cc: @ceeurjin @melindavrn @nodhira)"	veraciu	2023-05-09 05:10:27+07	tweet
@seldumbz Kalo gak coldplay, mr beast	bagustks	2023-05-09 05:21:59+07	replied_to
@mhazman_ demi hirup satu udara coldplay wak	dinahmuhd	2023-05-09 05:21:21+07	replied_to
"@idextratime Coldplay main di jis dan GBK 2x
Argentina main di pekansari"	RulyyyAdityaa	2023-05-09 05:21:29+07	replied_to
@ELMIELMO Emi tak dapat coldplay, avril pun ok. Pls emi yang kacak lagi bergaya!	nuofading	2023-05-09 05:21:27+07	replied_to
@gnapie @coldplay hindi ba talaga PH 😅	_elgs_	2023-05-09 05:21:15+07	replied_to
@gl4dYsrA coldplay enakan cat gasih	fawwkniswa	2023-05-09 05:21:07+07	replied_to
@dhiiist coldplay minum panadol jadi healthyplay xixixixi	chottaabeamm	2023-05-09 05:20:56+07	replied_to
@FilosoviaEfa @IDWantsColdplay @coldplay Kakak nya keren banget ampe siap gini	iseayuu	2023-05-09 05:20:29+07	replied_to
Ini gimana coldplay, haduuuuh kenala ticketingnya dekatan sama waktu konser agust d, ini gimana kak? @widyanoviia	istriknj	2023-05-09 05:20:28+07	retweet
@hellendpr wahahahha duaduanya aja bmth iya coldplay iya	ratuferag	2023-05-09 05:20:25+07	tweet
@tanyakanrl sejak kapan coldplay kpop nder 😭😭😭	parkjim_in13	2023-05-09 05:20:14+07	replied_to
@lusiadima wee mbaa hbd ee.. hahahaha. selamat ulang tahun, mba dece. Tuhan Yesus memberkati sllu ee. semoga bisa nntn coldplay 😄🙏	mariobifel15	2023-05-09 05:20:13+07	replied_to
budget buat wtf di arahin ke coldplay dulu, sabar ya @DanielCaesar	RISKIsyah	2023-05-09 05:20:11+07	tweet
@AkeemSharyzal Coldplay sengaja buat time birthday aku sebab kitaorg sepupu 👍🏼	9rrivederci	2023-05-09 05:20:02+07	replied_to
Kalau PAS tawan selangor.. adakah concert coldplay ni batal @chanhafiz ?? Ye la buat event maksiat kan??	AR_MR	2023-05-09 05:19:56+07	tweet
@harakatdailyHD Takkan nak suru Budak2 PAS ganti nyanyi lagu Coldplay	theordinarykarl	2023-05-09 05:19:53+07	replied_to
@SanMafuyu @tuanjaehyun @coldplay Masih kak cdm aja	orangtinggibgt	2023-05-09 05:19:51+07	replied_to
@coldplay Njaluk tiket e 1 wae bang, ijolan ro es doger balaiyasa nggih purun	xxmahardikaxx	2023-05-09 05:19:48+07	replied_to
@vctrkmng Kabarnya personil Coldplay suka kulineran juga, apa benar bang?	bosanpsbb	2023-05-09 05:19:46+07	replied_to
@GilangGee kamu kalau nonton coldplay, ajak aku juga ya....	silpez	2023-05-09 05:19:40+07	replied_to
@Elsafir26489915 @tuanjaehyun @coldplay Masih ada kak	orangtinggibgt	2023-05-09 05:19:36+07	replied_to
@j_realdouble @idextratime mjb kak, layout ed sheeran sama coldplay sama ya kak? memanjang gitu? bukan melebar kayak blackpink	mxngojuice	2023-05-09 05:19:36+07	replied_to
@tanyakanrl coldplay dong, malahan cuman 1 hari 😭	hanxmae	2023-05-09 05:19:29+07	replied_to
@doranamimon matkul bisa diulang kalo ga lulus, coldplay blm tentu ke indo lagi	ZaiJidan_	2023-05-09 05:19:28+07	replied_to
@Aldoaria @coldplay Jauh teuing ka perth bari keur usum harvest	RekaFAmri	2023-05-09 05:19:28+07	replied_to
@sokaployh @tuanjaehyun @coldplay Masih kak ayok	orangtinggibgt	2023-05-09 05:19:21+07	replied_to
@akhiraxlarasati mending beli emas ma ntn coldplay sih, kapan lagi dik	__ditss	2023-05-09 05:19:17+07	replied_to
@FirdaniaPriska @indomyfess @laporidm @yukk_id @danawallet banyak yg DM aku dia udah pro banget ternyata nipunya dengan berbagai akun. Apalagi abis Agust D ini masih ada coldplay, pasti cari korban lagi dia.. Hati2 yaa.. Please bantu repost biar ga banyak lagi yg ketipu tiket kayak aku 😢 #SCAM #ScamAlert	vjinjikook	2023-05-09 05:19:13+07	replied_to
@ihohomase Good luck buuuu... Semoga dapet nonton coldplay yaaa	princessyeoleo	2023-05-09 05:19:01+07	replied_to
@cookiesmanisss2 @gilangkn18 @kulitmekdiii Siap si paling tau semua lagu Coldplay 😂	Partey44910552	2023-05-09 05:18:56+07	replied_to
@tanyakanrl Coldplay soalnya bahasa inggris	menormang	2023-05-09 05:18:56+07	replied_to
@imposthoreu Kak alinn gasss coldplay nihh	inseo_stella	2023-05-09 05:18:48+07	replied_to
@rainvoir Rad, ya Allahh... COLDPLAY MAU KE JKT!!	itsrdska	2023-05-09 05:18:41+07	replied_to
@tanyakanrl Harusnya lebih banyak coldplay si...	banyakvikiran	2023-05-09 05:18:30+07	replied_to
@tanyakanrl Sejak kapan Coldplay jadi grup kpop😭😭	amiwonit	2023-05-09 03:20:18+07	replied_to
@HaloBCA min mau nanya, pembayaran presale bca coldplay kalau pakai tahapan xpresi bisa? https://t.co/NMHGQG5xUi	selling___buy	2023-05-09 05:18:39+07	replied_to
OPR tak mematahkan semnagat rakyat Malaysia utk menonton konsert @coldplay ye.	chicanoz	2023-05-09 03:20:16+07	retweet
@dinahmuhd ni bau bau coldplay ke	mhazman_	2023-05-09 05:18:09+07	replied_to
@XpresiBCA min mau nanya, pembayaran presale bca coldplay kalau pakai tahapan xpresi bisa? https://t.co/cnUjfBiQHb	selling___buy	2023-05-09 05:18:15+07	replied_to
@AhmadZulfakar_ @IDWantsColdplay @coldplay WQWQWQW cobaan	zoelkarnainz	2023-05-09 05:18:04+07	replied_to
"Ini sebenarnya impianku dari dulu melihat konser coldplay.., tapi belum bisa , jadwal kerja masih full banget tahun ini 😭✌️

@shfly3424"	IdaFitr84718643	2023-05-09 05:18:03+07	retweet
@harakatdailyHD wayang kulit dikir barat ade unsur2 tahyul bercampur jantan betina tua muda sama naik tu pn lg teruk dr coldplay kot. tp dh bangsa die buat, jd suci murni &amp; halaln toyyiban lah. hahaha	rynryncutie	2023-05-09 05:18:02+07	replied_to
kalian bakal dateng apa nggak sih @ATEEZofficial 🥲 dilema kalau nggak mah coldplay aja yg lebih pasti	ATINYELFVIPSONE	2023-05-09 05:17:50+07	tweet
@im_risty Smtown yakin taun ini? W uda ngga begitu ngikutin nak nak sm 😶 pen ke kepulauan seribu kalo ke jkt ._. Hayu ih coldplay ajaah	ysitsmine	2023-05-09 05:17:44+07	replied_to
"Bulan mei tuh keuangan menjerit banget, banyak open ticket. Bulan depan harus hemat hemat

@yurayunita @coldplay https://t.co/2jIRrIxkNl"	masJii27	2023-05-09 05:17:40+07	tweet
@tanyakanrl Coldplay sih, buat gue coldplay nih ditunggu-tunggu bgt. Ini konser pertama kalinya di indo kan?	bobaflu	2023-05-09 05:17:39+07	replied_to
@norhapisah Sama la Kak .. Sy pun Tak tau lagu coldplay .	BermSam	2023-05-09 05:17:32+07	replied_to
@rllnadn @nasyaElpnt @coldplay Abis check di loket, blm ada apa2 ttg coldplay 😌	GhhopesHi	2023-05-09 03:15:09+07	tweet
